DIRECTORIO;ZONA_TERRITORIAL;FACTOR_EXPANSION;DPTO;SEXO;EDAD;PARENTESCO_JEFE_DE_HOGAR;MADRE_RESIDE_HOGAR;PADRE_RESIDE_HOGAR;SE_CONSIDERA_CAMPESINO;COMUNIDAD_ES_CAMPESINA;ETNIA;ESTADO_CIVIL;AFILIADO_SALUD;LEER_ESCRIBIR;ACTUALMENTE_ESTUDIA;MAYOR_NIVEL_EDUCATIVO;ORIENTACION_SEXUAL;GENERO;ACTIVIDAD_OCUPADA_ULTIMA_SEMANA;TIPO_VIVIENDA;SERVICIOS_ENERGIA_ELECTRICA;ESTRATO_ENERGIA_ELECTRICA;SERVICIOS_GAS_NATURAL;SERVICIOS_ALCANTARILLADO;SERVICIOS_RECOLECCION_BASURAS;SERVICIOS_ACUEDUCTO;NUMERO_HOGARES_VIVIENDA;NUMERO_CUARTOS_VIVIENDA;NUMERO_CUARTOS_DORMIR;TIPO_SANITARIO;COMO_ELIMINA_BASURA;DONDE_OBTIENE_AGUA;DONDE_PREPARA_ALIMENTOS;TIPO_OCUPACION_VIVIENDA;HOGAR_TIENE_CUENTA_CORRIENTE;HOGAR_TIENE_CUENTA_AHORROS;HOGAR_TIENE_CDT;HOGAR_TIENE_PRESTAMO_COMPRA_VIVIENDA;HOGAR_TIENE_PRESTAMO_COMPRA_VEHICULO;HOGAR_TIENE_PRESTAMO_LIBRE_INVERSION;HOGAR_TIENE_TARJETA_CREDITO;NUMERO_PERSONAS_HOGAR;DISCAPACIDAD
7335839;Cabecera;1387.0048273;CUNDINAMARCA;Masculino;21;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7335841;Cabecera;1626.5262775;CUNDINAMARCA;Masculino;28;Hijo(a), hijastro(a);Si;No;No;Si;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;6;5;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De otra fuente por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;6;Sin discapacidad
7335841;Cabecera;1626.5262775;CUNDINAMARCA;Masculino;22;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;6;5;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De otra fuente por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;6;Sin discapacidad
7335842;Cabecera;1201.9568876;CUNDINAMARCA;Masculino;28;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Ninguno de los anteriores;Esta casado (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De otra fuente por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7335849;Cabecera;1201.9568876;CUNDINAMARCA;Masculino;28;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;3;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De otra fuente por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7335851;Cabecera;2272.055714;CUNDINAMARCA;Masculino;24;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;Si;4;Sin discapacidad
7335853;Cabecera;1375.8841219;CUNDINAMARCA;Masculino;26;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Tecnica profesional;Mujeres;Hombre;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;6;Sin discapacidad
7335858;Cabecera;1752.2018146;CUNDINAMARCA;Femenino;27;Jefe (a) del hogar;Fallecida;Fallecido;No;No;Ninguno de los anteriores;Esta separado (a) o divorciado (a);Si;Si;Si;Universitaria;Hombres;Mujer;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;3;Sin discapacidad
7335863;Cabecera;54.862891107;CHOCO;Masculino;26;Jefe (a) del hogar;No;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;3;1;Inodoro sin conexion;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;En arriendo o subarriendo;No;Si;No;No;No;No;No;1;Sin discapacidad
7335875;Cabecera;31.973830949;CHOCO;Femenino;25;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;7;5;Inodoro conectado a pozo septico;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;6;Sin discapacidad
7335877;Cabecera;44.528674579;CHOCO;Femenino;27;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Universitaria;Hombres;Mujer;1.0;Casa;Si;Bajo;No;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7335889;Cabecera;27.791140948;CHOCO;Masculino;28;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;0.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;6;5;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;Si;No;No;No;8;Sin discapacidad
7335889;Cabecera;27.791140948;CHOCO;Masculino;25;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Universitaria;Mujeres;Hombre;0.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;6;5;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;Si;No;No;No;8;Sin discapacidad
7335909;Cabecera;48.521812944;CHOCO;Femenino;28;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;5;4;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7335909;Cabecera;48.521812944;CHOCO;Masculino;26;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;0.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;5;4;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7335916;Cabecera;38.936766101;CHOCO;Masculino;26;Hijo(a), hijastro(a);Si;Si;Si;Si;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;0.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;Si;No;No;No;5;Sin discapacidad
7335918;Cabecera;40.075807121;CHOCO;Femenino;27;Jefe (a) del hogar;No;No;Si;Si;Indigena;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;0.0;Apartamento;Si;Bajo - Bajo;No;No;Si;No;1;2;1;Inodoro sin conexion;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor con lavaplatos?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7335920;Cabecera;36.313927465;CHOCO;Femenino;28;Jefe (a) del hogar;Fallecida;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;7;Sin discapacidad
7335920;Cabecera;36.313927465;CHOCO;Masculino;28;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;7;Sin discapacidad
7335921;Cabecera;39.317608173;CHOCO;Masculino;21;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;Si;Universitaria;Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;5;2;Inodoro sin conexion;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;No;No;Si;No;3;Sin discapacidad
7335923;Cabecera;15.12986403;CHOCO;Masculino;23;Hijo(a), hijastro(a);Si;Fallecido;No;No;Negro, mulato (afrodescendiente);Esta separado (a) o divorciado (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;1;1;Inodoro sin conexion;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado tambien para dormir?;Propia, totalmente pagada;No;No;No;No;No;No;No;6;Sin discapacidad
7335928;Cabecera;29.729032071;CHOCO;Masculino;22;Hijo(a), hijastro(a);Fallecida;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;4;3;Inodoro sin conexion;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;2;Sin discapacidad
7335929;Cabecera;14.587504316;CHOCO;Femenino;27;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);Esta viudo (a);Si;Si;Si;Tecnica profesional;Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;No;No;No;No;No;No;7;Sin discapacidad
7335930;Cabecera;24.809221096;CHOCO;Femenino;23;Jefe (a) del hogar;No;No;Si;Si;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;0.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;4;2;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;4;Sin discapacidad
7335939;Cabecera;56.387751335;CHOCO;Femenino;22;Hermano(a) o hermanastro(a);No;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;Si;Basica secundaria (6o - 9o);Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;No;No;1;4;2;No tiene servicio sanitario;La tiran a un rio, quebrada, cano o laguna;Aguas lluvias;En una sala comedor sin lavaplatos?;En usufructo;No;No;No;No;No;No;No;4;Sin discapacidad
7335940;Cabecera;84.912340246;CHOCO;Masculino;26;Pareja, esposo(a), conyuge, companero(a);No;No;Si;Si;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;No;No;1;3;2;No tiene servicio sanitario;La tiran a un patio, lote, zanja o baldio;Aguas lluvias;En una sala comedor sin lavaplatos?;En usufructo;No;No;No;No;No;No;No;4;Sin discapacidad
7335943;Cabecera;64.5680724;CHOCO;Femenino;25;Hijo(a), hijastro(a);Si;No;No;Si;Negro, mulato (afrodescendiente);Esta separado (a) o divorciado (a);Si;Si;Si;Basica primaria (1o - 5o);Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;No;No;1;4;3;Inodoro sin conexion;La tiran a un rio, quebrada, cano o laguna;Aguas lluvias;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;No;No;No;No;No;No;8;Sin discapacidad
7335944;Cabecera;82.423308307;CHOCO;Masculino;18;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;No;No;1;4;3;Inodoro sin conexion;La tiran a un rio, quebrada, cano o laguna;Aguas lluvias;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;No;No;No;No;No;No;6;Sin discapacidad
7335947;Cabecera;70.341178118;CHOCO;Masculino;26;Otro pariente;No;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;1.0;Apartamento;Si;Bajo;No;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor sin lavaplatos?;En usufructo;No;Si;No;No;No;No;No;3;Sin discapacidad
7335970;Cabecera;33.754959741;CHOCO;Masculino;21;No pariente;No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;Si;1;3;2;Inodoro conectado a pozo septico;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;En arriendo o subarriendo;No;No;No;No;No;No;No;5;Sin discapacidad
7335981;Cabecera;51.23638285;CHOCO;Femenino;28;Otro pariente;No;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Universitaria;Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;3;Sin discapacidad
7335984;Cabecera;64.230299808;CHOCO;Femenino;25;Jefe (a) del hogar;No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Universitaria;Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;No;No;Si;No;1;3;2;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7335999;Cabecera;59.663252867;CHOCO;Masculino;27;Jefe (a) del hogar;No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;No;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;4;Sin discapacidad
7335999;Cabecera;59.663252867;CHOCO;Femenino;22;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;No;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;4;Sin discapacidad
7336003;Cabecera;54.921933965;CHOCO;Masculino;28;Pareja, esposo(a), conyuge, companero(a);No;Fallecido;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;5;Sin discapacidad
7336005;Cabecera;49.286015943;CHOCO;Masculino;23;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;Si;Universitaria;Mujeres;Hombre;0.0;Casa;Si;Bajo - Bajo;No;No;Si;No;1;4;3;Inodoro conectado a pozo septico;Por recoleccion publica o privada;Aguas lluvias;En una sala comedor sin lavaplatos?;Propia, totalmente pagada;No;No;No;No;No;No;No;4;Sin discapacidad
7336011;Cabecera;178.45112202;HUILA;Femenino;24;Jefe (a) del hogar;Fallecida;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Sin discapacidad
7336015;Cabecera;243.09528009;HUILA;Femenino;25;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;Esta separado (a) o divorciado (a);Si;Si;No;Tecnica profesional;Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;En arriendo o subarriendo;No;Si;No;No;No;No;Si;2;Sin discapacidad
7336019;Cabecera;190.67065209;HUILA;Masculino;21;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;No esta casado(a) y vive en pareja  hace  menos de dos anos;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;7;Sin discapacidad
7336022;Cabecera;285.43444245;HUILA;Femenino;25;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Tecnologica ;Hombres;Mujer;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7336024;Cabecera;331.07207478;HUILA;Femenino;20;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;6;Sin discapacidad
7336026;Cabecera;224.04388797;HUILA;Masculino;28;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;1.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Sin discapacidad
7336026;Cabecera;224.04388797;HUILA;Masculino;28;No pariente;No;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;1.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Sin discapacidad
7336030;Cabecera;167.81204018;HUILA;Masculino;27;Otro pariente;No;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Universitaria;Mujeres;Hombre;0.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;4;Sin discapacidad
7336031;Cabecera;101.7199392;HUILA;Masculino;25;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;Si;Universitaria;Mujeres;Hombre;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7336031;Cabecera;101.7199392;HUILA;Femenino;20;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7336058;Cabecera;104.92243006;HUILA;Masculino;21;Otro pariente;Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Mujeres;Hombre;0.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;6;Sin discapacidad
7336060;Cabecera;303.83203499;HUILA;Masculino;19;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;No;No;No;No;No;No;7;Sin discapacidad
7336065;Cabecera;163.55370422;HUILA;Masculino;27;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;No;No;No;No;No;No;3;Sin discapacidad
7336067;Cabecera;236.91461519;HUILA;Femenino;24;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Universitaria;Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7336072;Cabecera;119.84767682;HUILA;Femenino;27;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Tecnica profesional;Hombres;Mujer;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;Si;No;3;Sin discapacidad
